n,Yes,No,609794
12/10/2013,Debt collection,Federal student loan,Improper contact or sharing of info,Contacted employer after asked not to,,,ConServe,FL,32244,,,Web,12/10/2013,Closed with explanation,Yes,No,628895
01/14/2014,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,Delbert Services,VA,22312,,,Web,01/14/2014,Closed with explanation,Yes,No,668824
12/27/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,AL,35773,,,Postal mail,01/08/2014,Closed with explanation,Yes,No,646921
12/27/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,Wells Fargo & Company,KS,66062,,,Web,01/13/2014,Closed with explanation,Yes,Yes,648750
01/07/2014,Credit card,,APR or interest rate,,,,Synchrony Financial,TX,77096,,,Phone,01/08/2014,Closed with monetary relief,Yes,No,657964
01/07/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,EverBank,NH,03104,,,Phone,01/08/2014,Closed with explanation,Yes,No,657966
12/18/2013,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,,,"Commonwealth Financial Systems, Inc.",MD,20878,,,Web,12/30/2013,Closed with explanation,Yes,No,649044
12/10/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,,,Wells Fargo & Company,FL,33411,,,Web,12/10/2013,Closed with explanation,No,No,629381
01/14/2014,Credit card,,Advertising and marketing,,,,Capital One,TN,37174,,,Web,01/14/2014,Closed with explanation,Yes,No,668827
01/07/2014,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,,,"Michael Harrison, Attorney at Law",NJ,08053,Servicemember,,Web,01/23/2014,Closed with explanation,No,No,657967
12/27/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,,Experian,CA,94501,Older American,,Web,12/30/2013,Closed with non-monetary relief,Yes,No,647974
12/10/2013,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,"Diversified Consultants, Inc.",TX,77450,,,Web,12/10/2013,Closed with explanation,No,No,628901
12/10/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Citibank,AZ,85122,,,Web,12/18/2013,Closed with explanation,Yes,No,628902
12/10/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,Wells Fargo & Company,DE,33331,,,Phone,12/13/2013,Closed with explanation,Yes,No,628904
01/14/2014,Debt collection,Medical,Improper contact or sharing of info,Talked to a third party about my debt,,,"Expert Global Solutions, Inc.",NY,10708,,,Web,01/17/2014,Closed with explanation,Yes,No,668831
01/14/2014,Mortgage,Other mortgage,Other,,,,M&T Bank Corporation,IL,60617,,,Referral,01/17/2014,Closed with explanation,Yes,No,667401
12/18/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NJ,07065,,,Referral,12/24/2013,Closed with explanation,Yes,No,644470
12/27/2013,Money transfers,International money transfer,Other transaction issues,,,,MoneyGram,OH,43760,"Older American, Servicemember",,Phone,01/09/2014,Closed with explanation,Yes,No,647989
01/07/2014,Bank account or service,Checking account,Deposits and withdrawals,,,,JPMorgan Chase & Co.,FL,32643,"Older American, Servicemember",,Phone,01/08/2014,Closed,Yes,No,657971
12/10/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,HSBC North America Holdings Inc.,PA,15201,,,Web,12/17/2013,Closed with explanation,Yes,Yes,628905
01/14/2014,Credit card,,Transaction issue,,,,Capital One,MD,20812,,,Web,01/14/2014,Closed with explanation,Yes,No,668838
12/18/2013,Debt collection,Mortgage,Disclosure verification of debt,Not given enough info to verify debt,,,Ocwen,CA,92570,,,Referral,12/30/2013,Closed with explanation,Yes,No,639619
01/07/2014,Credit card,,Identity theft / Fraud / Embezzlement,,,,Capital One,GA,30040,,,Web,01/13/2014,Closed with non-monetary relief,Yes,No,658643
12/27/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Wells Fargo & Company,OH,45202,,,Postal mail,01/09/2014,Closed with non-monetary relief,Yes,No,647996
12/27/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,PHH Mortgage,CT,06032,,,Postal mail,01/13/2014,Closed with explanation,Yes,Yes,647998
01/14/2014,Payday loan,Payday loan,Charged fees or interest I didn't expect,Charged fees or interest I didn't expect,,,Delbert Services,NY,11570,,,Web,01/24/2014,Closed with explanation,Yes,No,668839
01/14/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Round Point Mortgage,AZ,86301,,,Web,01/17/2014,Closed with explanation,Yes,No,668843
12/18/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,"Hellmuth & Johnson, PLLC",MN,55068,,,Referral,12/30/2013,Closed with explanation,No,No,644471
12/11/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,FL,32256,,,Referral,12/13/2013,Closed with explanation,Yes,No,629384
12/11/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,"Navient Solutions, Inc.",NY,14616,,,Web,12/16/2013,Closed with explanation,Yes,Yes,629385
12/27/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,CA,90039,,,Web,12/27/2013,Closed with explanation,Yes,No,647939
01/07/2014,Debt collection,I do not know,False statements or representation,Impersonated an attorney or official,,,"Platinum Holdings Group, LLC",PA,18055,,,Web,03/20/2014,Closed with explanation,No,No,657982
12/18/2013,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,,,"Linebarger Goggan Blair & Sampson, LLP",CA,91405,,,Web,12/18/2013,Closed with explanation,Yes,No,638437
12/11/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,Experian,CA,90008,,,Web,12/10/2013,Closed with non-monetary relief,Yes,No,629388
12/27/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,KY,40206,,,Web,01/09/2014,Closed with explanation,Yes,No,647865
12/27/2013,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,,,"TransUnion Intermediate Holdings, Inc.",IL,61008,,,Web,01/13/2014,Closed with explanation,Yes,Yes,648010
12/18/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,MI,48382,Servicemember,,Fax,12/26/2013,Closed with explanation,Yes,No,642284
12/18/2013,Bank account or service,Checking account,Problems caused by my funds being low,,,,BB&T Financial,AL,35054,,,Phone,12/26/2013,Closed with explanation,Yes,Yes,640216
12/11/2013,Bank account or service,Other bank product/service,Deposits and withdrawals,,,,Ally Financial Inc.,FL,33558,,,Web,12/10/2013,Closed with explanation,Yes,Yes,629392
12/11/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,CIT Bank National Association,AZ,85032,,,Web,12/10/2013,Closed with explanation,Yes,No,629393
12/11/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,,Equifax,CA,91325,,,Web,12/10/2013,Closed with explanation,Yes,No,629394
01/14/2014,Debt collection,"Other (i.e. phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,,,Tower Loan,MS,38756,,,Web,01/14/2014,Closed with explanation,Yes,No,668851
12/11/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,Bank of America,OH,43081,,,Web,12/18/2013,Closed with explanation,Yes,No,629395
12/11/2013,Debt collection,Non-federal student loan,Improper contact or sharing of info,Contacted employer after asked not to,,,Primary Financial Services L.L.C.,MA,02368,,,Web,12/10/2013,Closed with explanation,Yes,No,629397
12/27/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,Ocwen,AZ,85006,,,Web,01/13/2014,Closed with explanation,Yes,Yes,647048
12/27/2013,Debt collection,Payday loan,Cont'd attempts collect debt not owed,Debt is not mine,,,Speedy Cash Holdings,TX,75605,Older American,,Web,12/27/2013,Closed with explanation,Yes,No,648019
01/07/2014,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Equifax,AL,35228,Older American,,Web,01/07/2014,Closed with explanation,Yes,No,657989
01/07/2014,Credit reporting,,Incorrect information on credit report,Public record,,,Equifax,GA,30346,,,Web,01/07/2014,Closed with explanation,Yes,No,657031
12/18/2013,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Equifax,NJ,07111,,,Referral,12/20/2013,Closed with explanation,Yes,No,640217
01/14/2014,Debt collection,Medical,Communication tactics,Used obscene/profane/abusive language,,,"Augusta Collection Agency, Inc.",GA,30809,Servicemember,,Web,01/14/2014,Closed with non-monetary relief,Yes,No,668858
01/14/2014,Bank account or service,Checking account,"Account opening, closing, or management",,,,"SunTrust Banks, Inc.",FL,33525,,,Referral,01/17/2014,Closed with explanation,Yes,Yes,669069
12/11/2013,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,"United Recovery Systems, LP",FL,32162,Older American,,Web,12/17/2013,Closed with explanation,Yes,No,629402
12/27/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,Receivables Performance Management LLC,TX,79029,Older American,,Web,01/15/2014,Closed with explanation,Yes,No,648024
12/27/2013,Credit card,,Billing disputes,,,,Capital One,CT,06413,,,Web,12/27/2013,Closed with explanation,Yes,No,648025
01/07/2014,Credit card,,Identity theft / Fraud / Embezzlement,,,,TD Bank US Holding Company,GA,30040,,,Web,01/14/2014,Closed with explanation,Yes,No,658645
01/07/2014,Credit reporting,,Incorrect information on credit report,Public record,,,Experian,GA,30346,,,Web,01/07/2014,Closed with non-monetary relief,Yes,No,657032
01/14/2014,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Franklin Credit Management,GA,30062,,,Web,01/14/2014,Closed with explanation,Yes,No,668764
12/18/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,,,"Afni, Inc.",MI,48091,,,Web,12/30/2013,Closed with explanation,Yes,No,651910
12/27/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,OR,97405,Older American,,Web,12/30/2013,Closed with explanation,Yes,No,646922
12/27/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,GA,30326,,,Web,12/30/2013,Closed with explanation,Yes,Yes,648506
12/27/2013,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,,,Citibank,NJ,07079,,,Web,12/30/2013,Closed with non-monetary relief,Yes,Yes,648030
12/27/2013,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,,,"SunTrust Banks, Inc.",SC,29589,Older American,,Phone,12/30/2013,Closed with explanation,Yes,No,648761
12/27/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Used obscene/profane/abusive language,,,"Franklin Collection Service, Inc.",FL,33071,"Older American, Servicemember",,Web,12/27/2013,Closed with explanation,Yes,No,648016
12/11/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,FL,34420,,,Web,12/11/2013,Closed with explanation,Yes,No,629411
12/18/2013,Debt collection,Federal student loan,Cont'd attempts collect debt not owed,Debt is not mine,,,Performant Financial Corporation,MI,48126,,,Referral,12/26/2013,Closed with explanation,Yes,No,647004
12/18/2013,Mortgage,Conventional adjustable mortgage (ARM),Settlement process and costs,,,,"Select Portfolio Servicing, Inc",MA,02025,,,Web,12/18/2013,Closed with explanation,Yes,No,638215
12/18/2013,Debt collection,Credit card,Improper contact or sharing of info,Contacted me after I asked not to,,,"BAM Financial, LLC",AZ,85260,,,Web,12/18/2013,Closed with explanation,No,No,653560
12/18/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Ability Recovery Services, LLC",WI,53925,,,Web,12/30/2013,Closed with explanation,Yes,No,648946
12/27/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,,,Bank of America,CA,90254,,,Web,12/27/2013,Closed with explanation,Yes,No,648035
12/11/2013,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,TN,37042,,,Web,12/10/2013,Closed with explanation,Yes,No,631037
12/11/2013,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",NY,11372,,,Web,12/10/2013,Closed with non-monetary relief,Yes,No,629414
12/11/2013,Consumer Loan,Vehicle loan,Taking out the loan or lease,,,,Credit Acceptance Corporation,MD,20744,,,Web,12/10/2013,Closed with explanation,Yes,No,629416
12/18/2013,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,,,Fifth Third Financial Corporation,OH,43078,,,Web,12/18/2013,Closed with explanation,Yes,No,638440
12/11/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo & Company,TX,78244,,,Postal mail,12/16/2013,Closed with explanation,Yes,Yes,629417
12/11/2013,Credit reporting,,Credit monitoring or identity protection,Account terms and changes,,,Experian,MD,21401,Servicemember,,Web,12/17/2013,Closed with explanation,Yes,No,629419
12/11/2013,Credit card,,Payoff process,,,,Capital One,MD,21133,Older American,,Phone,12/11/2013,Closed with explanation,Yes,Yes,630890
12/11/2013,Money transfers,International money transfer,Fraud or scam,,,,The Western Union Company,CA,90280,,,Web,12/10/2013,Closed with explanation,Yes,No,629380
01/07/2014,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,"Citizens Financial Group, Inc.",MA,02139,Older American,,Web,01/07/2014,Closed with explanation,Yes,No,658004
01/07/2014,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,,,"OneMain Financial Holdings, LLC",OH,44903,,,Web,01/07/2014,Closed with explanation,Yes,No,658005
01/07/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,"Carrington Mortgage Holdings, LLC.",IL,62220,Servicemember,,Web,01/07/2014,Closed with explanation,Yes,No,658928
01/14/2014,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",TX,76131,,,Postal mail,03/03/2014,Closed with explanation,Yes,No,668871
01/14/2014,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,TX,76131,,,Postal mail,03/03/2014,Closed with non-monetary relief,Yes,No,668872
01/14/2014,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,TX,76131,,,Postal mail,03/03/2014,Closed with explanation,Yes,No,668873
12/27/2013,Credit card,,Transaction issue,,,,Bank of America,VA,23228,Older American,,Web,12/27/2013,Closed with explanation,Yes,No,648042
12/27/2013,Credit card,,Other,,,,Citibank,PA,18707,,,Web,12/30/2013,Closed with explanation,Yes,No,648043
12/18/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,CA,91104,,,Phone,12/30/2013,Closed with explanation,Yes,No,644475
12/11/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,,Experian,CA,90638,,,Web,12/10/2013,Closed with non-monetary relief,Yes,Yes,629420
12/11/2013,Consumer Loan,Personal line of credit,Account terms and changes,,,,Capital One,PA,15003,"Older American, Servicemember",,Phone,12/17/2013,Closed with monetary relief,Yes,Yes,629318
12/11/2013,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,,,Tormey Bewley Corporation,CO,80903,,,Web,12/10/2013,Closed,Yes,No,629423
01/14/2014,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,,,"John C. Bonewicz, P.C.",LA,70001,,,Web,01/16/2014,Closed with explanation,Yes,No,668877
01/07/2014,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,,,"Pinnacle Credit Services, LLC",PA,17240,,,Web,01/07/2014,Closed with explanation,Yes,No,657102
01/07/2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,"SunTrust Banks, Inc.",FL,32277,,,Referral,01/08/2014,Closed with explanation,Yes,No,658304
12/27/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ditech Financial LLC,MI,48066,,,Web,12/27/2013,Closed with explanation,Yes,No,648050
12/27/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,PR,00674,,,Postal mail,12/30/2013,Closed with non-monetary relief,Yes,No,648051
12/11/2013,Payday loan,Payday loan,Charged fees or interest I didn't expect,Charged fees or interest I didn't expect,,,"Check into Cash, Inc.",VA,23606,,,Web,12/10/2013,Closed with explanation,Yes,No,629424
01/14/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,FL,32405,Older American,,Web,01/14/2014,Closed with explanation,Yes,No,668882
01/14/2014,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,FirstMerit Bank,OH,44903,,,Web,01/14/2014,Closed with explanation,Yes,No,668883
01/07/2014,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",TX,78729,,,Postal mail,01/27/2014,Closed with explanation,Yes,No,657758
01/07/2014,Debt collection,Non-federal student loan,Improper contact or sharing of info,Talked to a third party about my debt,,,"National Collection Systems, Inc.",TX,75181,,,Web,01/10/2014,Closed with explanation,Yes,No,658007
01/07/2014,Credit reporting,,Credit monitoring or identity protection,Account terms and changes,,,"TransUnion Intermediate Holdings, Inc.",NJ,07410,,,Web,01/14/2014,Closed with non-monetary relief,Yes,No,657888
01/07/2014,Student loan,Non-federal student loan,Dealing with my lender or servicer,Trouble with how payments are handled,,,Sallie Mae,LA,70526,,,Web,01/10/2014,Closed with explanation,Yes,No,658008
12/27/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,,,Encore Capital Group,PA,19382,,,Web,12/27/2013,Closed with non-monetary relief,Yes,No,648052
12/11/2013,Credit card,,Billing disputes,,,,Synchrony Financial,CA,91106,,,Web,12/17/2013,Closed with non-monetary relief,Yes,No,629429
12/11/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,Equifax,NV,89123,,,Web,12/18/2013,Closed with non-monetary relief,Yes,No,630899
12/11/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,Delbert Services,TN,37857,,,Web,12/10/2013,Closed with explanation,No,Yes,629433
12/18/2013,Debt collection,Payday loan,Communication tactics,Frequent or repeated calls,,,"MNE Services, Inc",NY,10027,,,Web,01/03/2014,Closed with non-monetary relief,Yes,No,648934
01/07/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,TX,76458,,,Web,01/07/2014,Closed with explanation,Yes,Yes,657036
12/27/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Frequent or repeated calls,,,"The Regional Adjustment Bureau, Incorporated",NY,10461,,,Web,12/27/2013,Closed with non-monetary relief,Yes,No,648054
12/27/2013,Credit card,,Advertising and marketing,,,,Citibank,MA,01545,,,Web,12/27/2013,Closed with explanation,Yes,Yes,648055
12/11/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,,,"Stenger & Stenger, P.C",MI,49058,Servicemember,,Web,12/10/2013,Closed with explanation,Yes,No,629435
12/11/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,,Equifax,AZ,85016,,,Web,12/18/2013,Closed with explanation,Yes,No,629431
12/18/2013,Mortgage,Other mortgage,Other,,,,Ocwen,FL,33004,,,Referral,12/31/2013,Closed with explanation,Yes,No,644380
12/27/2013,Credit reporting,,Credit monitoring or identity protection,Account terms and changes,,,"TransUnion Intermediate Holdings, Inc.",LA,70115,,,Web,12/30/2013,Closed with explanation,Yes,No,648058
12/27/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Rash Curtis and Associates,CA,92683,,,Web,12/30/2013,Closed,No,No,648060
01/14/2014,Mortgage,VA mortgage,"Application, originator, mortgage broker",,,,"PrimeLending, A PlainsCapital Company",AE,09046,Servicemember,,Web,01/17/2014,Closed with explanation,Yes,No,668891
12/18/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,VA,22655,,,Web,12/31/2013,Closed with explanation,Yes,No,638170
01/07/2014,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,TX,78729,,,Postal mail,01/27/2014,Closed with non-monetary relief,Yes,No,657759
01/07/2014,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,KS,67206,,,Referral,01/08/2014,Closed with explanation,Yes,No,658319
12/27/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,"Fidelity National Information Services, Inc. (FNIS)",NY,11372,,,Web,12/30/2013,Closed with explanation,Yes,No,646846
12/11/2013,Payday loan,Payday loan,Received a loan I didn't apply for,Received a loan I didn't apply for,,,"Risecredit, LLC",CA,94123,,,Web,01/02/2014,Closed with explanation,Yes,Yes,629443
12/27/2013,Mortgage,VA mortgage,"Application, originator, mortgage broker",,,,Wells Fargo & Company,SC,29726,Servicemember,,Web,12/27/2013,Closed with explanation,Yes,No,648507
01/14/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,PA,19046,,,Web,01/17/2014,Closed with explanation,Yes,No,668894
01/14/2014,Debt collection,Payday loan,Cont'd attempts collect debt not owed,Debt is not mine,,,"Enova International, Inc.",FL,34744,,,Web,01/17/2014,Closed with explanation,Yes,No,667224
01/07/2014,Bank account or service,Checking account,"Making/receiving payments, sending money",,,,U.S. Bancorp,TN,37005,,,Referral,01/08/2014,Closed with explanation,Yes,No,658266
01/07/2014,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,TX,78729,,,Postal mail,01/27/2014,Closed with explanation,Yes,No,657760
12/18/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,,,"Rausch, Sturm, Israel, Enerson & Hornik, LLC",WI,53404,,,Web,12/18/2013,Closed with explanation,No,No,653563
12/18/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Ocwen,FL,33126,,,Web,12/18/2013,Closed with explanation,Yes,No,639612
12/11/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Frequent or repeated calls,,,"Hunter Warfield, Inc.",FL,33496,,,Web,12/10/2013,Closed with explanation,No,No,629447
12/11/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Citibank,FL,34236,,,Web,12/10/2013,Closed with explanation,Yes,No,630632
12/27/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,Sunrise Credit Services Inc.,NY,10580,,,Web,12/27/2013,Closed with explanation,Yes,No,648068
01/14/2014,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Credit Protection Association, L.P.",MI,49306,,,Web,01/14/2014,Closed with explanation,Yes,No,668456
12/11/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,,Equifax,CA,90638,Older American,,Web,12/10/2013,Closed with non-monetary relief,Yes,Yes,629421
12/27/2013,Mortgage,Other mortgage,Other,,,,Statebridge Company,MA,01608,,,Postal mail,01/06/2014,Closed with explanation,Yes,No,648070
01/07/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,"Seterus, Inc.",WA,98208,,,Web,01/07/2014,Closed with explanation,Yes,No,658022
01/07/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,CA,92501,,,Phone,01/08/2014,Closed with explanation,Yes,Yes,658024
01/07/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,93041,,,Web,01/07/2014,Closed with explanation,Yes,No,658025
12/11/2013,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Indicated committed crime not paying,,,Focus Holding Company,MI,48503,,,Web,12/10/2013,Closed with explanation,Yes,No,629456
12/27/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,,,Immediate Credit Recovery,NY,11372,,,Web,12/27/2013,Closed with explanation,Yes,No,646847
12/11/2013,Debt collection,Payday loan,Taking/threatening an illegal action,Sued w/o proper notification of suit,,,CNG Financial Corporation,VA,23606,,,Web,12/17/2013,Closed,No,No,629426
12/11/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Bank of America,CA,92626,,,Web,12/18/2013,Closed with explanation,Yes,No,630583
12/11/2013,Credit card,,Unsolicited issuance of credit card,,,,Wells Fargo & Company,PA,19130,,,Web,12/10/2013,Closed with explanation,Yes,No,629450
12/18/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,NY,11961,,,Postal mail,12/30/2013,Closed with explanation,Yes,No,644478
12/27/2013,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,,,Equifax,NY,10901,,,Web,12/27/2013,Closed with explanation,Yes,No,648076
01/14/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,NC,27107,,,Web,01/14/2014,Closed with explanation,Yes,No,668904
12/11/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,Capital One,FL,33331,,,Web,12/10/2013,Closed with explanation,Yes,No,629451
12/11/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,,,"Northland Group, Inc.",SD,57106,,,Web,12/10/2013,Closed with explanation,Yes,No,629452
12/11/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,,,Resurgent Capital Services L.P.,SD,57106,,,Web,12/19/2013,Closed with explanation,Yes,No,629453
12/11/2013,Credit card,,Advertising and marketing,,,,Capital One,FL,32780,,,Web,12/10/2013,Closed with monetary relief,Yes,No,629455
12/18/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo & Company,PA,19143,,,Phone,12/30/2013,Closed with explanation,Yes,Yes,644479
12/27/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,"Select Portfolio Servicing, Inc",FL,32218,,,Web,12/27/2013,Closed with explanation,Yes,No,648080
12/27/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Wells Fargo & Company,MD,20814,Older American,,Web,12/27/2013,Closed with monetary relief,Yes,Yes,648083
01/07/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,VA,24340,,,Web,01/08/2014,Closed with explanation,Yes,No,658029
01/14/2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ditech Financial LLC,CA,94531,,,Web,01/27/2014,Closed with explanation,Yes,No,669214
01/14/2014,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,,,BMW Financial Services,CT,06854,,,Web,01/14/2014,Closed with explanation,Yes,No,668909
12/11/2013,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,TN,37686,Servicemember,,Web,12/10/2013,Closed with explanation,Yes,No,629459
12/18/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Frequent or repeated calls,,,Second Round Limited Partnership,MI,38804,,,Phone,01/06/2014,Closed with explanation,Yes,No,644481
12/27/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,IN,47305,,,Web,12/27/2013,Closed with explanation,Yes,No,648087
12/11/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,Bank of America,CA,94502,,,Web,12/10/2013,Closed with monetary relief,Yes,No,629460
12/11/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,NJ,07304,,,Web,12/10/2013,Closed with explanation,Yes,No,630588
